iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment;EDGEitems;EDGE_buildings
LPG;NEINTREN;;;;;;;
LPG;NEIRONSTL;;;;;;;
LPG;NEMACHINE;;;;;;;
LPG;NEMINING;;;;;;;
LPG;NENONFERR;;;;;;;
LPG;NENONMET;;;;;;;
LPG;NEOTHER;;;;;;;
LPG;NEPAPERPRO;;;;;;;
LPG;NETEXTILES;;;;;;;
LPG;NETRANSEQ;;;;;;;
LPG;NEWOODPRO;;;;;;;
LPG;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
LPG;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
LPG;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
LPG;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
LPG;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
LPG;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;PIPELINE;;;;;;;
LPG;PIPELINE;rep_seliqfos;rep_fedie;rep_pipl;1;;;
LPG;RAIL;seliqfos;fedie;tdfosdie;1;;fetraliquid;
LPG;RAIL;rep_seliqfos;rep_fedie;rep_rail;1;;;
LPG;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
LPG;ROAD;seliqfos;fepet;tdfospet;1;;fetraliquid;
LPG;ROAD;rep_seliqfos;rep_fepet;rep_road;1;;;
LPG;STATDIFF;;;;;;;
LPG;STOCKCHA;;;;;;;
LPG;TBLENDGAS;;;;;;;
LPG;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
LPG;TES;;;;;;;
LPG;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;TFC;peoil;seliqfos;refliq;1;;;
LPG;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;;feindliquid;
LPG;TNONSPEC;;;;;;;
LPG;TOTENGY;;;;;;;
LPG;TOTIND;;;;;;feindliquid;
LPG;TOTOTHER;;;;;;;
LPG;TOTTRANF;;;;;;;
LPG;TOTTRANS;;;;;;;
LPG;TPATFUEL;;;;;;;
LPG;TPETCHEM;;;;;;;
LPG;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;TRANSFER;;;;;;;
LPG;TREFINER;;;;;;;
LPG;TRNONSPE;seliqfos;fedie;tdfosdie;1;;fetraliquid;
LPG;TRNONSPE;rep_seliqfos;rep_fedie;rep_trnonspe;1;;;
LPG;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
LUBRIC;AUTOELEC;;;;;;;
LUBRIC;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
LUBRIC;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
LUBRIC;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;DISTLOSS;peoil;seliqfos;refliq;-1;;;
LUBRIC;DOMESNAV;seliqfos;fedie;tdfosdie;1;;fetraliquid;
LUBRIC;DOMESNAV;rep_liqfos;rep_fedie;rep_domnav;1;;;
LUBRIC;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
LUBRIC;ELAUTOE;peoil;seel;dot;1;;;
LUBRIC;ELMAINC;;;;;;;
LUBRIC;ELMAINE;peoil;seel;dot;1;;;
LUBRIC;ELOUTPUT;;;;;;;
LUBRIC;EMINES;;;;;;;
LUBRIC;ENONSPEC;;;;;;;
LUBRIC;EOILGASEX;;;;;;;
LUBRIC;EPOWERPLT;;;;;;;
LUBRIC;EREFINER;;;;;;;
LUBRIC;EXPORTS;;;;;;;
LUBRIC;FISHING;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
LUBRIC;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;HEATOUT;;;;;;;
LUBRIC;HEMAINC;;;;;;;
LUBRIC;HEMAINH;;;;;;;
LUBRIC;IMPORTS;;;;;;;
LUBRIC;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
LUBRIC;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;MAINCHP;;;;;;;
LUBRIC;MAINELEC;;;;;;;
LUBRIC;MAINHEAT;;;;;;;
LUBRIC;MANUFACT;;;;;;;
LUBRIC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
LUBRIC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
LUBRIC;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;
LUBRIC;MARBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
LUBRIC;MARBUNK;peoil;seliqfos;refliq;-1;;;
LUBRIC;MARBUNK;peoil;seliqfos;refliq;-1;;;
LUBRIC;MARBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
LUBRIC;MARBUNK;rep_seliq;rep_fedie;rep_intnav;-1;;;
LUBRIC;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;NECHEM;;;;;;;
LUBRIC;NECONSTRUC;;;;;;;
LUBRIC;NEFOODPRO;;;;;;;
LUBRIC;NEIND;;;;;;;
LUBRIC;NEINONSPEC;;;;;;;
LUBRIC;NEINTREN;;;;;;;
LUBRIC;NEIRONSTL;;;;;;;
LUBRIC;NEMACHINE;;;;;;;
LUBRIC;NEMINING;;;;;;;
LUBRIC;NENONFERR;;;;;;;
LUBRIC;NENONMET;;;;;;;
LUBRIC;NEOTHER;;;;;;;
LUBRIC;NEPAPERPRO;;;;;;;
LUBRIC;NETEXTILES;;;;;;;
LUBRIC;NETRANS;;;;;;;
LUBRIC;NETRANSEQ;;;;;;;
LUBRIC;NEWOODPRO;;;;;;;
LUBRIC;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
LUBRIC;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
LUBRIC;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
LUBRIC;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
LUBRIC;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
LUBRIC;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;RAIL;seliqfos;fedie;tdfosdie;1;;fetraliquid;
LUBRIC;RAIL;rep_seliqfos;rep_fedie;rep_rail;1;;;
LUBRIC;RESIDENT;seliqfos;fehob;tdfoshob;1;;;
LUBRIC;ROAD;seliqfos;fepet;tdfospet;1;;fetraliquid;
LUBRIC;ROAD;rep_seliqfos;rep_fepet;rep_road;1;;;
LUBRIC;STATDIFF;;;;;;;
LUBRIC;STOCKCHA;;;;;;;
LUBRIC;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
LUBRIC;TES;;;;;;;
LUBRIC;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;TFC;peoil;seliqfos;refliq;1;;;
LUBRIC;TOTENGY;;;;;;;
LUBRIC;TOTIND;;;;;;feindliquid;
LUBRIC;TOTOTHER;;;;;;;
LUBRIC;TOTTRANF;;;;;;;
LUBRIC;TOTTRANS;;;;;;;
LUBRIC;TPETCHEM;;;;;;;
LUBRIC;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LUBRIC;TRANSFER;;;;;;;
LUBRIC;TREFINER;;;;;;;
LUBRIC;TRNONSPE;seliqfos;fedie;tdfosdie;1;;fetraliquid;
LUBRIC;TRNONSPE;rep_seliqfos;rep_fedie;rep_trnonspe;1;;;
LUBRIC;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
MANGAS;ELAUTOC;;;;;;;
MANGAS;ELAUTOE;;;;;;;
MANGAS;ELMAINC;;;;;;;
MANGAS;ELMAINE;;;;;;;
MANGAS;ELOUTPUT;;;;;;;
MANGAS;HEATOUT;;;;;;;
MANGAS;HEAUTOC;;;;;;;
MANGAS;HEAUTOH;;;;;;;
MANGAS;HEMAINC;;;;;;;
MANGAS;HEMAINH;;;;;;;
MRENEW;AGRICULT;;;;;;;
MRENEW;AUTOCHP;;;;;;;
MRENEW;AUTOELEC;;;;;;;
MRENEW;AUTOHEAT;;;;;;;
MRENEW;AVBUNK;;;;;;;
MRENEW;CHEMICAL;;;;;;;
MRENEW;COMMPUB;;;;;;;
MRENEW;CONSTRUC;;;;;;;
MRENEW;DISTLOSS;;;;;;;
MRENEW;DOMESAIR;;;;;;;
MRENEW;DOMESNAV;;;;;;;
MRENEW;EBIOGAS;;;;;;;
MRENEW;EBKB;;;;;;;
MRENEW;EBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
MRENEW;ECHARCOAL;;;;;;;
MRENEW;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
MRENEW;EGASWKS;;;;;;;
MRENEW;ELAUTOC;;;;;;;
MRENEW;ELAUTOE;;;;;;;
MRENEW;ELMAINC;;;;;;;
MRENEW;ELMAINE;;;;;;;
MRENEW;ELOUTPUT;;;;;;;
MRENEW;EMINES;;;;;;;
MRENEW;ENONSPEC;;;;;;;
MRENEW;EOILGASEX;;;;;;;
MRENEW;EPOWERPLT;;;;;;;
MRENEW;EREFINER;;;;;;;
MRENEW;EXPORTS;;;;;;;
MRENEW;FISHING;;;;;;;
MRENEW;FOODPRO;;;;;;;
MRENEW;HEATOUT;;;;;;;
MRENEW;HEAUTOC;;;;;;;
MRENEW;HEAUTOH;;;;;;;
MRENEW;HEMAINC;;;;;;;
MRENEW;HEMAINH;;;;;;;
MRENEW;IMPORTS;;;;;;;
MRENEW;INDPROD;;;;;;;
MRENEW;INONSPEC;;;;;;;
MRENEW;IRONSTL;;;;;;;
MRENEW;MACHINE;;;;;;;
MRENEW;MAINCHP;;;;;;;
MRENEW;MAINELEC;;;;;;;
MRENEW;MAINHEAT;;;;;;;
MRENEW;MANUFACT;;;;;;;
MRENEW;MARBUNK;;;;;;;
MRENEW;MINING;;;;;;;
MRENEW;NONFERR;;;;;;;
MRENEW;NONMET;;;;;;;
MRENEW;ONONSPEC;;;;;;;
MRENEW;PAPERPRO;;;;;;;
MRENEW;PIPELINE;;;;;;;
MRENEW;RAIL;;;;;;;
MRENEW;RESIDENT;;;;;;;
MRENEW;ROAD;;;;;;;
MRENEW;STATDIFF;;;;;;;
MRENEW;STOCKCHA;;;;;;;
MRENEW;TBKB;;;;;;;
MRENEW;TBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
MRENEW;TBLENDGAS;;;;;;;
MRENEW;TCHARCOAL;;;;;;;
MRENEW;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
MRENEW;TES;;;;;;;
MRENEW;TEXTILES;;;;;;;
MRENEW;TFC;;;;;;;
MRENEW;TGASWKS;;;;;;;
MRENEW;TNONSPEC;;;;;;;
MRENEW;TOTENGY;;;;;;;
MRENEW;TOTIND;;;;;;;
MRENEW;TOTOTHER;;;;;;;
MRENEW;TOTTRANF;;;;;;;
MRENEW;TOTTRANS;;;;;;;
MRENEW;TPATFUEL;;;;;;;
MRENEW;TPETCHEM;;;;;;;
MRENEW;TRANSEQ;;;;;;;
MRENEW;TRANSFER;;;;;;;
MRENEW;TRNONSPE;;;;;;;
MRENEW;WOODPRO;;;;;;;
MUNWASTEN;AGRICULT;sesobio;feso_otherInd;tdso_otherInd;1;;feagrsolid;
MUNWASTEN;AUTOCHP;;;;;;;
MUNWASTEN;AUTOELEC;;;;;;;
MUNWASTEN;AUTOHEAT;;;;;;;
MUNWASTEN;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;;;
MUNWASTEN;COMMPUB;sesobio;fesob;tdbiosob;1;;feserbio;biomod
MUNWASTEN;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
MUNWASTEN;EBKB;;;;;;;
MUNWASTEN;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
MUNWASTEN;ELAUTOC;pebiolc;seel;biochp;1;;;
MUNWASTEN;ELAUTOE;pebiolc;seel;bioigcc;1;;;
MUNWASTEN;ELMAINC;pebiolc;seel;biochp;1;;;
MUNWASTEN;ELMAINE;pebiolc;seel;bioigcc;1;;;
MUNWASTEN;ELOUTPUT;;;;;;;
MUNWASTEN;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
MUNWASTEN;EPOWERPLT;;;;;;;
MUNWASTEN;EREFINER;;;;;;;
MUNWASTEN;EXPORTS;;;;;;;
MUNWASTEN;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;HEATOUT;;;;;;;
MUNWASTEN;HEAUTOC;pebiolc;sehe;biochp;1;;;
MUNWASTEN;HEAUTOH;pebiolc;sehe;biohp;1;;;
MUNWASTEN;HEMAINC;pebiolc;sehe;biochp;1;;;
MUNWASTEN;HEMAINH;pebiolc;sehe;biohp;1;;;
MUNWASTEN;IMPORTS;;;;;;;
MUNWASTEN;INDPROD;;;;;;;
MUNWASTEN;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;IRONSTL;sesobio;feso_steel;tdso_steel;1;;;
MUNWASTEN;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;MAINCHP;;;;;;;
MUNWASTEN;MAINELEC;;;;;;;
MUNWASTEN;MAINHEAT;;;;;;;
MUNWASTEN;MANUFACT;;;;;;;
MUNWASTEN;MINING;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;NEINTREN;;;;;;;
MUNWASTEN;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;
MUNWASTEN;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;NONMET;sesobio;feso_cement;tdso_cement;1;;;
MUNWASTEN;ONONSPEC;sesobio;fesob;tdbiosob;1;;feothsolid;
MUNWASTEN;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;RESIDENT;sesobio;fesob;tdbiosob;1;;feresbiomod;biomod
MUNWASTEN;STATDIFF;;;;;;;
MUNWASTEN;STOCKCHA;;;;;;;
MUNWASTEN;TES;;;;;;;
MUNWASTEN;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;TFC;pebiolc;sesobio;biotr;1;;;
MUNWASTEN;TOTENGY;;;;;;;
MUNWASTEN;TOTIND;;;;;;feindsolid;
MUNWASTEN;TOTOTHER;;;;;;;
MUNWASTEN;TOTTRANF;;;;;;;
MUNWASTEN;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTEN;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;AGRICULT;sesobio;feso_otherInd;tdso_otherInd;1;;feagrsolid;
MUNWASTER;AUTOCHP;;;;;;;
MUNWASTER;AUTOELEC;;;;;;;
MUNWASTER;AUTOHEAT;;;;;;;
MUNWASTER;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;;;
MUNWASTER;COMMPUB;sesobio;fesob;tdbiosob;1;;feserbio;biomod
MUNWASTER;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
MUNWASTER;EBKB;;;;;;;
MUNWASTER;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
MUNWASTER;ELAUTOC;pebiolc;seel;biochp;1;;;
MUNWASTER;ELAUTOE;pebiolc;seel;bioigcc;1;;;
MUNWASTER;ELMAINC;pebiolc;seel;biochp;1;;;
MUNWASTER;ELMAINE;pebiolc;seel;bioigcc;1;;;
MUNWASTER;ELOUTPUT;;;;;;;
MUNWASTER;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
MUNWASTER;EPOWERPLT;;;;;;;
MUNWASTER;EREFINER;;;;;;;
MUNWASTER;EXPORTS;;;;;;;
MUNWASTER;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;HEATOUT;;;;;;;
MUNWASTER;HEAUTOC;pebiolc;sehe;biochp;1;;;
MUNWASTER;HEAUTOH;pebiolc;sehe;biohp;1;;;
MUNWASTER;HEMAINC;pebiolc;sehe;biochp;1;;;
MUNWASTER;HEMAINH;pebiolc;sehe;biohp;1;;;
MUNWASTER;IMPORTS;;;;;;;
MUNWASTER;INDPROD;;;;;;;
MUNWASTER;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;IRONSTL;sesobio;feso_steel;tdso_steel;1;;;
MUNWASTER;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;MAINCHP;;;;;;;
MUNWASTER;MAINELEC;;;;;;;
MUNWASTER;MAINHEAT;;;;;;;
MUNWASTER;MANUFACT;;;;;;;
MUNWASTER;MINING;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;NEINTREN;;;;;;;
MUNWASTER;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;
MUNWASTER;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;NONMET;sesobio;feso_cement;tdso_cement;1;;;
MUNWASTER;ONONSPEC;sesobio;fesob;tdbiosob;1;;feothsolid;
MUNWASTER;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;RESIDENT;sesobio;fesob;tdbiosob;1;;feresbiomod;biomod
MUNWASTER;STATDIFF;;;;;;;
MUNWASTER;STOCKCHA;;;;;;;
MUNWASTER;TES;;;;;;;
MUNWASTER;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;TFC;pebiolc;sesobio;biotr;1;;;
MUNWASTER;TOTENGY;;;;;;;
MUNWASTER;TOTIND;;;;;;feindsolid;
MUNWASTER;TOTOTHER;;;;;;;
MUNWASTER;TOTTRANF;;;;;;;
MUNWASTER;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;;;
MUNWASTER;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
NAPHTHA;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;AUTOCHP;;;;;;;
NAPHTHA;AUTOELEC;;;;;;;
NAPHTHA;AUTOHEAT;;;;;;;
NAPHTHA;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NAPHTHA;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
NAPHTHA;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;DISTLOSS;peoil;seliqfos;refliq;-1;;;
NAPHTHA;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NAPHTHA;EGASWKS;;;;;;;
NAPHTHA;ELAUTOC;;;;;;;
NAPHTHA;ELAUTOE;peoil;seel;dot;1;;;
NAPHTHA;ELMAINC;;;;;;;
NAPHTHA;ELMAINE;peoil;seel;dot;1;;;
NAPHTHA;ELOUTPUT;;;;;;;
NAPHTHA;EOILGASEX;;;;;;;
NAPHTHA;EPOWERPLT;;;;;;;
NAPHTHA;EREFINER;;;;;;;
NAPHTHA;EXPORTS;;;;;;;
NAPHTHA;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;HEATOUT;;;;;;;
NAPHTHA;HEAUTOC;;;;;;;
NAPHTHA;HEAUTOH;;;;;;;
NAPHTHA;HEMAINC;;;;;;;
NAPHTHA;HEMAINH;;;;;;;
NAPHTHA;IMPORTS;;;;;;;
NAPHTHA;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
NAPHTHA;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;MAINCHP;;;;;;;
NAPHTHA;MAINELEC;;;;;;;
NAPHTHA;MAINHEAT;;;;;;;
NAPHTHA;MANUFACT;;;;;;;
NAPHTHA;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;NECHEM;;;;;;;
NAPHTHA;NECONSTRUC;;;;;;;
NAPHTHA;NEFOODPRO;;;;;;;
NAPHTHA;NEIND;;;;;;;
NAPHTHA;NEINONSPEC;;;;;;;
NAPHTHA;NEINTREN;;;;;;;
NAPHTHA;NEMACHINE;;;;;;;
NAPHTHA;NENONFERR;;;;;;;
NAPHTHA;NETEXTILES;;;;;;;
NAPHTHA;NETRANSEQ;;;;;;;
NAPHTHA;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;fenonliquid;
NAPHTHA;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;
NAPHTHA;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
NAPHTHA;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;NONMET;seliqfos;feli_cement;tdli_cement;1;;;
NAPHTHA;ONONSPEC;seliqfos;fehob;tdfoshob;1;;feothliquid;
NAPHTHA;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;RESIDENT;seliqfos;fehob;tdfoshob;1;;feresliquid;petrol
NAPHTHA;ROAD;seliqfos;fepet;tdfospet;1;;fetraliquid;
NAPHTHA;ROAD;rep_seliqfos;rep_fepet;rep_road;1;;;
NAPHTHA;STATDIFF;;;;;;;
NAPHTHA;STOCKCHA;;;;;;;
NAPHTHA;TBLENDGAS;;;;;;;
NAPHTHA;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NAPHTHA;TES;;;;;;;
NAPHTHA;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;TFC;peoil;seliqfos;refliq;1;;;
NAPHTHA;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;;feindliquid;
NAPHTHA;TNONSPEC;;;;;;;
NAPHTHA;TOTENGY;;;;;;;
NAPHTHA;TOTIND;;;;;;feindliquid;
NAPHTHA;TOTOTHER;;;;;;;
NAPHTHA;TOTTRANF;;;;;;;
NAPHTHA;TOTTRANS;;;;;;;
NAPHTHA;TPETCHEM;;;;;;;
NAPHTHA;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NAPHTHA;TRANSFER;;;;;;;
NAPHTHA;TREFINER;;;;;;;
NAPHTHA;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
NATGAS;AGRICULT;segafos;fega_otherInd;tdga_otherInd;1;;feagrgas;
NATGAS;AUTOCHP;;;;;;;
NATGAS;AUTOELEC;;;;;;;
NATGAS;AUTOHEAT;;;;;;;
NATGAS;CHEMICAL;segafos;fega_chemicals;tdga_chemicals;1;;;
NATGAS;COMMPUB;segafos;fegab;tdfosgab;1;;fesergas;natgas
NATGAS;CONSTRUC;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;DISTLOSS;pegas;segafos;gastr;-1;;;
NATGAS;DOMESNAV;segafos;fegat;tdfosgat;1;;fetragas;
NATGAS;DOMESNAV;rep_gafos;rep_fega;rep_domnav;1;;;
NATGAS;EBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NATGAS;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
NATGAS;EGASWKS;;;;;;;
NATGAS;ELAUTOC;pegas;seel;gaschp;1;;;
NATGAS;ELAUTOE;pegas;seel;x_gas2elec;1;;;
NATGAS;ELMAINC;pegas;seel;gaschp;1;;;
NATGAS;ELMAINE;pegas;seel;x_gas2elec;1;;;
NATGAS;ELNG;;;;;;;
NATGAS;ELOUTPUT;;;;;;;
NATGAS;EMINES;;;;;;;
NATGAS;ENONSPEC;;;;;;;
NATGAS;EOILGASEX;;;;;;;
NATGAS;EPATFUEL;;;;;;;
NATGAS;EPOWERPLT;;;;;;;
NATGAS;EREFINER;segafos;fega_chemicals;tdga_chemicals;-1;;feindgas;
NATGAS;EREFINER;segafos;fega_chemicals;tdga_chemicals;-1;;;
NATGAS;EREFINER;pegas;segafos;gastr;-1;;feindgas;
NATGAS;EREFINER;pegas;segafos;gastr;-1;;;
NATGAS;EXPORTS;;;;;;;
NATGAS;FISHING;segafos;fega_otherInd;tdga_otherInd;1;;feagrgas;
NATGAS;FOODPRO;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;HEATOUT;;;;;;;
NATGAS;HEAUTOC;pegas;sehe;gaschp;1;;;
NATGAS;HEAUTOH;pegas;sehe;gashp;1;;;
NATGAS;HEMAINC;pegas;sehe;gaschp;1;;;
NATGAS;HEMAINH;pegas;sehe;gashp;1;;;
NATGAS;IMPORTS;;;;;;;
NATGAS;INDPROD;;;;;;;
NATGAS;INONSPEC;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;IRONSTL;segafos;fega_steel;tdga_steel;1;;;
NATGAS;MACHINE;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;MAINCHP;;;;;;;
NATGAS;MAINELEC;;;;;;;
NATGAS;MAINHEAT;;;;;;;
NATGAS;MANUFACT;;;;;;;
NATGAS;MARBUNK;segafos;fegat;tdfosgat;-1;;fetragas;
NATGAS;MINING;segafos;fega_otherInd;tdga_otherInd;1;;;
NATGAS;NECHEM;;;;;;;
NATGAS;NEIND;;;;;;;
NATGAS;NEINONSPEC;;;;;;;
NATGAS;NEINTREN;;;;;;;
NATGAS;NEIRONSTL;;;;;;;
NATGAS;NEMACHINE;;;;;;;
NATGAS;NEMINING;;;;;;;
NATGAS;NENONFERR;;;;;;;
NATGAS;NEOTHER;;;;;;;
NATGAS;NETRANS;;;;;;;
NATGAS;NONENUSE;segafos;fega_chemicals;tdga_chemicals;1;;fenongas;
NATGAS;NONENUSE;segafos;fega_chemicals;tdga_chemicals;1;;;
